typeNo,typeId,typeName,baseCode,mainRouteId,mainRoute,subRouteId,subRoute,questionId,axis,targetSide,targetOptionText,weight,weightFormulaVersion,sourceRule,semanticAuditStatus,semanticAuditReason,lockStatus
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q21,thinking_action,B,残り時間で追加確認をし、より確かな判断をしてから決める,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.1875,type-question-frequency-v1,type,changed,開始範囲と確認時期を区切り、依存関係を崩さず移行するためAを採用,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.375,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q25,thinking_action,A,原因を分けて考え、直す順番を決めてから対応する,1.1875,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q33,thinking_action,A,先に構成と順番を決め、全体の流れを固める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q37,thinking_action,B,計画を立て直し、優先順位と再開する条件を決めてから動く,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s01,依存関係整理,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.0,type-question-frequency-v1,type,changed,工程の担当と確認時期を定め、受け渡しまで各自に任せるためBを採用,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q01,thinking_action,A,目的や条件を整理し、進め方を考えてから動く,1.1875,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q03,solo_team,A,自分の担当とゴールを明確にし、最後まで責任を持つ,1.25,type-question-frequency-v1,type,changed,期限から逆算した担当と完了責任を明確にするためAを採用,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q05,thinking_action,B,短い時間でも目的や条件を確認し、進め方を決めてから始める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q17,thinking_action,A,追加情報を集め、根拠を増やしてから決める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q21,thinking_action,B,残り時間で追加確認をし、より確かな判断をしてから決める,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.1875,type-question-frequency-v1,type,changed,移行範囲と確認時期を決め、期限への影響を早期確認するためAを採用,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q26,offensive_stable,A,少し負担が増えても、目立つ価値を一つ加える,1.3125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q30,offensive_stable,B,一部に差が出ても、最も伸びそうな仕事へ力を集める,1.1875,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q33,thinking_action,A,先に構成と順番を決め、全体の流れを固める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q34,offensive_stable,A,慎重になりすぎて、大きなチャンスを逃すこと,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q37,thinking_action,B,計画を立て直し、優先順位と再開する条件を決めてから動く,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s02,期限逆算,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.0,type-question-frequency-v1,type,changed,期限までの担当と確認地点を決め、各自に実行を任せるためBを採用,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q02,offensive_stable,A,達成できない可能性があっても、期待以上の成果を狙う,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q04,divergent_convergent,B,与えられた目的や条件に沿って、解くべきことを絞る,1.3125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q08,divergent_convergent,A,影響の大きい原因から順に、調べるものを絞る,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q10,offensive_stable,A,小さな失敗は受け入れ、早めに試す,1.375,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q16,divergent_convergent,A,目的に直接関係する不足情報だけを追加で集める,1.3125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q17,thinking_action,A,追加情報を集め、根拠を増やしてから決める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.0625,type-question-frequency-v1,type,changed,挑戦を止めず、停止・確認・再開手順を整えて致命的失敗を封じるためBを採用,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q21,thinking_action,B,残り時間で追加確認をし、より確かな判断をしてから決める,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q25,thinking_action,A,原因を分けて考え、直す順番を決めてから対応する,1.1875,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
4,siege-advisor,攻城参謀,TOGF,siege-advisor.m02,攻略工程,siege-advisor.m02.s03,失敗条件封鎖,q26,offensive_stable,A,少し負担が増えても、目立つ価値を一つ加える,1.3125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
